==> /mnt/v0/result_v2/datasets/1351[0.001].csv <==
prev_promotion, prev_is_wasted, last_promotion, last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, obj_size, wasted
prev_promotion, prev_is_wasted, last_promotion, last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, obj_size, wasted
0,0,4,0,0,0,75105,75099,0,0,8892372,1
0,0,5,0,0,0,36032,13969,0,0,11129278,1
0,0,543,0,0,0,148809,4545,0,0,110557540,0
0,0,323,0,0,0,132799,5,0,0,42605526,0
0,0,2,0,0,0,28857,28851,0,0,25528,1
0,0,17,0,0,0,68172,6081,0,0,634637,1
0,0,3,0,0,0,56247,54124,0,0,35443,0
0,0,3,0,0,0,3444,1,0,0,127492,1
0,0,2,0,0,0,99411,99405,0,0,25199,0

==> /mnt/v0/result_v2/datasets/meta_rnha[0.2,ignore_obj_size].csv <==
prev_promotion, prev_is_wasted, last_promotion, last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, obj_size, wasted
0,0,4,0,0,0,75105,75099,0,0,1,1
0,0,5,0,0,0,36032,13969,0,0,1,1
0,0,225,0,0,0,93031,1,0,0,1,0
0,0,255,0,0,0,98193,1,0,0,1,0
0,0,2,0,0,0,28857,28851,0,0,1,1
0,0,17,0,0,0,68172,6081,0,0,1,1
0,0,3,0,0,0,56247,54124,0,0,1,0
0,0,3,0,0,0,3444,1,0,0,1,1
0,0,2,0,0,0,99411,99405,0,0,1,0

==> /mnt/v0/result_v2/datasets/meta_rnha[0.4].csv <==
prev_promotion, prev_is_wasted, last_promotion, last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, obj_size, wasted
0,0,4,0,0,0,75105,75099,0,0,8892372,1
0,0,5,0,0,0,36032,13969,0,0,11129278,1
0,0,698,0,0,0,207820,0,0,0,110557540,0
0,0,2,0,0,0,175763,175757,0,0,18644,1
0,0,333,0,0,0,221661,10,0,0,42605526,0
0,0,2,0,0,0,28857,28851,0,0,25528,1
0,0,17,0,0,0,68172,6081,0,0,634637,1
0,0,4,0,0,0,172680,116433,0,0,35443,1
0,0,3,0,0,0,3444,1,0,0,127492,1

==> /mnt/v0/result_v2/datasets/meta_rnha[0.4,ignore_obj_size].csv <==
prev_promotion, prev_is_wasted, last_promotion, last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, obj_size, wasted
0,0,4,0,0,0,75105,75099,0,0,1,0
0,0,5,0,0,0,36032,13969,0,0,1,1
0,0,700,0,0,0,228639,3,0,0,1,0
0,0,2,0,0,0,175763,175757,0,0,1,0
0,0,333,0,0,0,221661,10,0,0,1,0
0,0,2,0,0,0,28857,28851,0,0,1,1
0,0,17,0,0,0,68172,6081,0,0,1,1
0,0,4,0,0,0,172680,116433,0,0,1,1
0,0,3,0,0,0,3444,1,0,0,1,1

==> /mnt/v0/result_v2/datasets/msr_prxy_1[0.001].csv <==
prev_promotion, prev_is_wasted, last_promotion, last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, obj_size, wasted
0,0,2,0,0,0,2,2,0,0,61440,1
0,0,3,0,0,0,0,0,0,0,61440,1
0,0,4,0,0,0,2,0,0,0,8192,1
0,0,2,0,0,0,0,0,0,0,8192,1
0,0,2,0,0,0,0,0,0,0,8192,1
0,0,128,0,0,0,3,0,0,0,4096,0
0,0,3,0,0,0,2,0,0,0,8192,1
0,0,128,0,0,0,3,0,0,0,4096,1
0,0,4,0,0,0,2,0,0,0,8192,1

==> /mnt/v0/result_v2/datasets/msr_prxy_1[0.001,ignore_obj_size].csv <==
prev_promotion, prev_is_wasted, last_promotion, last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, obj_size, wasted
0,0,3,0,0,0,0,0,0,0,1,1
0,0,2,0,0,0,0,0,0,0,1,0
0,0,2,0,0,0,0,0,0,0,1,1
0,0,2,0,0,0,0,0,0,0,1,1
0,0,48,0,0,0,1,0,0,0,1,0
0,0,48,0,0,0,1,0,0,0,1,0
0,0,2,0,0,0,0,0,0,0,1,0
0,0,3,0,0,0,0,0,0,0,1,0
0,0,3,0,0,0,0,0,0,0,1,1

==> /mnt/v0/result_v2/datasets/msr_prxy_1[0.01].csv <==
prev_promotion, prev_is_wasted, last_promotion, last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, obj_size, wasted
0,0,3,0,0,0,72,70,0,0,61440,0
0,0,2,0,0,0,72,72,0,0,8192,1
0,0,6,0,0,0,72,0,0,0,61440,1
0,0,2,0,0,0,72,72,0,0,8192,1
0,0,2,0,0,0,72,72,0,0,8192,1
0,0,2,0,0,0,72,72,0,0,61440,1
0,0,2,0,0,0,70,70,0,0,1024,0
0,0,2,0,0,0,72,72,0,0,8192,1
0,0,7,0,0,0,72,0,0,0,8192,0

==> /mnt/v0/result_v2/datasets/msr_prxy_1[0.01,ignore_obj_size].csv <==
prev_promotion, prev_is_wasted, last_promotion, last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, obj_size, wasted
0,0,2,0,0,0,2,2,0,0,1,1
0,0,3,0,0,0,0,0,0,0,1,1
0,0,4,0,0,0,2,0,0,0,1,1
0,0,2,0,0,0,0,0,0,0,1,1
0,0,2,0,0,0,0,0,0,0,1,1
0,0,149,0,0,0,11,0,0,0,1,0
0,0,3,0,0,0,2,0,0,0,1,1
0,0,150,0,0,0,11,0,0,0,1,0
0,0,4,0,0,0,2,0,0,0,1,1

==> /mnt/v0/result_v2/datasets/msr_prxy_1[0.1].csv <==
prev_promotion, prev_is_wasted, last_promotion, last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, obj_size, wasted
0,0,1100,0,0,0,76130,87,0,0,8192,0
0,0,1100,0,0,0,76130,87,0,0,8192,0
0,0,2196,0,0,0,76133,29,0,0,61440,0
0,0,1098,0,0,0,76104,63,0,0,8192,0
0,0,3294,0,0,0,76104,0,0,0,61440,0
0,0,1098,0,0,0,76104,63,0,0,8192,0
0,0,1098,0,0,0,76104,63,0,0,8192,0
0,0,1098,0,0,0,76104,63,0,0,61440,0
0,0,2199,0,0,0,76130,29,0,0,1024,0

==> /mnt/v0/result_v2/datasets/msr_prxy_1[0.1,ignore_obj_size].csv <==
prev_promotion, prev_is_wasted, last_promotion, last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, obj_size, wasted
0,0,233,0,0,0,16311,98,0,0,1,0
0,0,233,0,0,0,16311,98,0,0,1,0
0,0,463,0,0,0,16272,57,0,0,1,0
0,0,232,0,0,0,16272,70,0,0,1,0
0,0,696,0,0,0,16272,0,0,0,1,0
0,0,232,0,0,0,16272,70,0,0,1,0
0,0,232,0,0,0,16272,70,0,0,1,0
0,0,232,0,0,0,16272,70,0,0,1,0
0,0,465,0,0,0,16311,42,0,0,1,0

==> /mnt/v0/result_v2/datasets/msr_prxy_1[0.2].csv <==
prev_promotion, prev_is_wasted, last_promotion, last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, obj_size, wasted
0,0,3411,0,0,0,226044,63,0,0,8192,0
0,0,3411,0,0,0,226044,63,0,0,8192,0
0,0,6816,0,0,0,226048,25,0,0,61440,0
0,0,3408,0,0,0,226023,64,0,0,8192,0
0,0,10224,0,0,0,226023,0,0,0,61440,0
0,0,3408,0,0,0,226023,64,0,0,8192,0
0,0,3408,0,0,0,226023,64,0,0,8192,0
0,0,3408,0,0,0,226023,64,0,0,61440,0
0,0,6821,0,0,0,226044,23,0,0,1024,0

==> /mnt/v0/result_v2/datasets/msr_prxy_1[0.2,ignore_obj_size].csv <==
prev_promotion, prev_is_wasted, last_promotion, last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, obj_size, wasted
0,0,1103,0,0,0,76319,70,0,0,1,0
0,0,1103,0,0,0,76319,70,0,0,1,0
0,0,2202,0,0,0,76321,4,0,0,1,0
0,0,1101,0,0,0,76317,65,0,0,1,0
0,0,3303,0,0,0,76317,0,0,0,1,0
0,0,1101,0,0,0,76317,65,0,0,1,0
0,0,1101,0,0,0,76317,65,0,0,1,0
0,0,1101,0,0,0,76317,65,0,0,1,0
0,0,2205,0,0,0,76319,8,0,0,1,0

==> /mnt/v0/result_v2/datasets/msr_prxy_1[0.4].csv <==
prev_promotion, prev_is_wasted, last_promotion, last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, obj_size, wasted
0,0,5359,0,0,0,345294,56,0,0,8192,0
0,0,5359,0,0,0,345294,56,0,0,8192,0
0,0,12528,0,0,0,398731,7,0,0,61440,0
0,0,6264,0,0,0,398724,57,0,0,8192,0
0,0,18792,0,0,0,398724,0,0,0,61440,0
0,0,6264,0,0,0,398724,57,0,0,8192,0
0,0,6264,0,0,0,398724,57,0,0,8192,0
0,0,6264,0,0,0,398724,57,0,0,61440,0
0,0,10716,0,0,0,345294,56,0,0,1024,0

==> /mnt/v0/result_v2/datasets/msr_prxy_1[0.4,ignore_obj_size].csv <==
prev_promotion, prev_is_wasted, last_promotion, last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, obj_size, wasted
0,0,5304,0,0,0,341979,71,0,0,1,0
0,0,5304,0,0,0,341979,71,0,0,1,0
0,0,10594,0,0,0,341982,24,0,0,1,0
0,0,5297,0,0,0,341958,59,0,0,1,0
0,0,15891,0,0,0,341958,0,0,0,1,0
0,0,5297,0,0,0,341958,59,0,0,1,0
0,0,5297,0,0,0,341958,59,0,0,1,0
0,0,5297,0,0,0,341958,59,0,0,1,0
0,0,10607,0,0,0,341979,24,0,0,1,0

==> /mnt/v0/result_v2/datasets/w01[0.001].csv <==
prev_promotion, prev_is_wasted, last_promotion, last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, obj_size, wasted
0,0,815,0,0,0,2888348,25,0,0,4096,0
0,0,245,0,0,0,2888328,15,0,0,4096,0
0,0,84,0,0,0,2879040,71,0,0,4096,1
0,0,813,0,0,0,2888328,15,0,0,4096,0
0,0,245,0,0,0,2888323,20,0,0,4096,0
0,0,37,0,0,0,2878633,32,0,0,4096,1
0,0,162,0,0,0,2888315,1,0,0,512,0
0,0,57,0,0,0,2880255,38,0,0,4096,1
0,0,8,0,0,0,2876337,2,0,0,4096,1

==> /mnt/v0/result_v2/datasets/w01[0.001,ignore_obj_size].csv <==
prev_promotion, prev_is_wasted, last_promotion, last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, obj_size, wasted
0,0,960,0,0,0,2891214,21,0,0,1,0
0,0,321,0,0,0,2891214,21,0,0,1,0
0,0,90,0,0,0,2891190,53,0,0,1,0
0,0,959,0,0,0,2891216,12,0,0,1,0
0,0,321,0,0,0,2891204,21,0,0,1,0
0,0,37,0,0,0,2878633,32,0,0,1,1
0,0,272,0,0,0,2890982,1,0,0,1,0
0,0,62,0,0,0,2891210,60,0,0,1,0
0,0,8,0,0,0,2876337,2,0,0,1,1

==> /mnt/v0/result_v2/datasets/w01[0.01].csv <==
prev_promotion, prev_is_wasted, last_promotion, last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, obj_size, wasted
0,0,3,0,0,0,2972572,80638,0,0,4096,1
0,0,7674,0,0,0,2976108,21,0,0,4096,0
0,0,2302,0,0,0,2976139,41,0,0,4096,0
0,0,365,0,0,0,2972895,1235,0,0,4096,1
0,0,2,0,0,0,2901011,27242,0,0,4096,1
0,0,7671,0,0,0,2976139,41,0,0,4096,0
0,0,2302,0,0,0,2976108,21,0,0,4096,0
0,0,38,0,0,0,2976070,97437,0,0,4096,1
0,0,1648,0,0,0,2976049,9,0,0,512,0

==> /mnt/v0/result_v2/datasets/w01[0.01,ignore_obj_size].csv <==
prev_promotion, prev_is_wasted, last_promotion, last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, obj_size, wasted
0,0,3,0,0,0,2972572,80638,0,0,1,1
0,0,8361,0,0,0,2982062,15,0,0,1,0
0,0,2481,0,0,0,2982057,21,0,0,1,0
0,0,365,0,0,0,2972895,1235,0,0,1,1
0,0,2,0,0,0,2901011,27242,0,0,1,1
0,0,8357,0,0,0,2982057,21,0,0,1,0
0,0,2482,0,0,0,2982062,15,0,0,1,0
0,0,38,0,0,0,2976070,97437,0,0,1,1
0,0,1822,0,0,0,2981713,1,0,0,1,0

==> /mnt/v0/result_v2/datasets/w01[0.1].csv <==
prev_promotion, prev_is_wasted, last_promotion, last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, obj_size, wasted
0,0,3,0,0,0,2972572,80638,0,0,4096,0
0,0,9858,0,0,0,3022669,88,0,0,4096,0
0,0,3286,0,0,0,3022679,98,0,0,4096,0
0,0,466,0,0,0,3010036,72,0,0,4096,0
0,0,2,0,0,0,2901011,27242,0,0,4096,1
0,0,9853,0,0,0,3022679,11,0,0,4096,0
0,0,3286,0,0,0,3022669,98,0,0,4096,0
0,0,38,0,0,0,2976070,97437,0,0,4096,1
0,0,2532,0,0,0,3042692,0,0,0,512,0

==> /mnt/v0/result_v2/datasets/w01[0.1,ignore_obj_size].csv <==
prev_promotion, prev_is_wasted, last_promotion, last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, obj_size, wasted
0,0,3,0,0,0,2972572,80638,0,0,1,0
0,0,9858,0,0,0,3022669,88,0,0,1,0
0,0,3286,0,0,0,3022679,98,0,0,1,0
0,0,466,0,0,0,3010036,72,0,0,1,0
0,0,2,0,0,0,2901011,27242,0,0,1,1
0,0,9853,0,0,0,3022679,11,0,0,1,0
0,0,3286,0,0,0,3022669,98,0,0,1,0
0,0,38,0,0,0,2976070,97437,0,0,1,1
0,0,2530,0,0,0,3041889,1,0,0,1,0

==> /mnt/v0/result_v2/datasets/w01[0.2].csv <==
prev_promotion, prev_is_wasted, last_promotion, last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, obj_size, wasted
0,0,4,0,0,0,3051798,79226,0,0,4096,0
0,0,10163,0,0,0,3069126,15,0,0,4096,0
0,0,3521,0,0,0,3069126,15,0,0,4096,0
0,0,542,0,0,0,3052111,86,0,0,4096,1
0,0,2,0,0,0,2901011,27242,0,0,4096,0
0,0,10157,0,0,0,3069121,20,0,0,4096,0
0,0,3521,0,0,0,3069121,20,0,0,4096,0
0,0,38,0,0,0,2976070,97437,0,0,4096,0
0,0,2850,0,0,0,3071032,9,0,0,512,0

==> /mnt/v0/result_v2/datasets/w01[0.2,ignore_obj_size].csv <==
prev_promotion, prev_is_wasted, last_promotion, last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, obj_size, wasted
0,0,4,0,0,0,3051798,79226,0,0,1,0
0,0,10178,0,0,0,3071884,20,0,0,1,0
0,0,3527,0,0,0,3071874,21,0,0,1,0
0,0,542,0,0,0,3052111,86,0,0,1,1
0,0,2,0,0,0,2901011,27242,0,0,1,0
0,0,10172,0,0,0,3071874,21,0,0,1,0
0,0,3528,0,0,0,3071884,20,0,0,1,0
0,0,38,0,0,0,2976070,97437,0,0,1,0
0,0,2894,0,0,0,3074140,0,0,0,1,0

==> /mnt/v0/result_v2/datasets/w01[0.4].csv <==
prev_promotion, prev_is_wasted, last_promotion, last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, obj_size, wasted
0,0,8,0,0,0,3119830,418,0,0,4096,0
0,0,21975,0,0,0,3121030,5,0,0,4096,0
0,0,6887,0,0,0,3121019,15,0,0,4096,0
0,0,542,0,0,0,3052111,86,0,0,4096,0
0,0,3,0,0,0,3082134,181123,0,0,4096,0
0,0,21969,0,0,0,3121029,4,0,0,4096,0
0,0,6886,0,0,0,3121025,9,0,0,4096,0
0,0,41,0,0,0,3119705,16858,0,0,4096,0
0,0,3538,0,0,0,3120725,1,0,0,512,0

==> /mnt/v0/result_v2/datasets/w01[0.4,ignore_obj_size].csv <==
prev_promotion, prev_is_wasted, last_promotion, last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, obj_size, wasted
0,0,9,0,0,0,3124114,4284,0,0,1,0
0,0,24373,0,0,0,3127778,3,0,0,1,0
0,0,7481,0,0,0,3127775,11,0,0,1,0
0,0,542,0,0,0,3052111,86,0,0,1,0
0,0,3,0,0,0,3082134,181123,0,0,1,0
0,0,24367,0,0,0,3127776,6,0,0,1,0
0,0,7479,0,0,0,3127770,11,0,0,1,0
0,0,41,0,0,0,3119705,16858,0,0,1,0
0,0,3586,0,0,0,3126937,1,0,0,1,0

==> /mnt/v0/result_v2/datasets/wiki_2019t[0.001].csv <==
prev_promotion, prev_is_wasted, last_promotion, last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, obj_size, wasted
0,0,5,0,0,0,85,4,0,0,64248,0
0,0,2,0,0,0,93,93,0,0,79983,1
0,0,3,0,0,0,106,1,0,0,11083,0
0,0,3,0,0,0,63,54,0,0,15803,1
0,0,89,0,0,0,107,3,0,0,20818,0
0,0,2,0,0,0,107,107,0,0,37003,1
0,0,2,0,0,0,74,74,0,0,30791,0
0,0,2,0,0,0,64,64,0,0,9588,0
0,0,2,0,0,0,49,49,0,0,10975,1

==> /mnt/v0/result_v2/datasets/wiki_2019t[0.001,ignore_obj_size].csv <==
prev_promotion, prev_is_wasted, last_promotion, last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, obj_size, wasted
0,0,7,0,0,0,157,42,0,0,1,0
0,0,2,0,0,0,93,93,0,0,1,1
0,0,4,0,0,0,129,23,0,0,1,0
0,0,3,0,0,0,63,54,0,0,1,1
0,0,114,0,0,0,155,1,0,0,1,0
0,0,2,0,0,0,107,107,0,0,1,1
0,0,3,0,0,0,144,70,0,0,1,1
0,0,3,0,0,0,126,62,0,0,1,0
0,0,2,0,0,0,49,49,0,0,1,1

==> /mnt/v0/result_v2/datasets/wiki_2019t[0.01].csv <==
prev_promotion, prev_is_wasted, last_promotion, last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, obj_size, wasted
0,0,9,0,0,0,1511,29,0,0,69334,0
0,0,30,0,0,0,1525,21,0,0,64248,0
0,0,7,0,0,0,1382,125,0,0,79983,1
0,0,12,0,0,0,1294,48,0,0,81363,0
0,0,3,0,0,0,1279,64,0,0,11639,1
0,0,14,0,0,0,1453,313,0,0,137679,0
0,0,38,0,0,0,1536,5,0,0,11083,0
0,0,7,0,0,0,1424,652,0,0,15803,1
0,0,3,0,0,0,1168,514,0,0,41682,0

==> /mnt/v0/result_v2/datasets/wiki_2019t[0.01,ignore_obj_size].csv <==
prev_promotion, prev_is_wasted, last_promotion, last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, obj_size, wasted
0,0,11,0,0,0,1883,159,0,0,1,0
0,0,49,0,0,0,2021,8,0,0,1,0
0,0,7,0,0,0,1382,125,0,0,1,0
0,0,13,0,0,0,1695,401,0,0,1,0
0,0,3,0,0,0,1279,64,0,0,1,1
0,0,14,0,0,0,1453,313,0,0,1,0
0,0,42,0,0,0,1956,102,0,0,1,0
0,0,7,0,0,0,1424,652,0,0,1,1
0,0,4,0,0,0,1819,651,0,0,1,1

==> /mnt/v0/result_v2/datasets/wiki_2019t[0.1].csv <==
prev_promotion, prev_is_wasted, last_promotion, last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, obj_size, wasted
0,0,138,0,0,0,37261,503,0,0,69334,0
0,0,941,0,0,0,38141,3,0,0,64248,0
0,0,18,0,0,0,37817,3769,0,0,83510,0
0,0,14,0,0,0,37275,429,0,0,23328,0
0,0,12,0,0,0,36903,5072,0,0,19152,0
0,0,86,0,0,0,37810,553,0,0,79983,0
0,0,5,0,0,0,35316,3001,0,0,43051,0
0,0,11,0,0,0,37902,834,0,0,40564,0
0,0,2,0,0,0,14071,14071,0,0,16079,1

==> /mnt/v0/result_v2/datasets/wiki_2019t[0.1,ignore_obj_size].csv <==
prev_promotion, prev_is_wasted, last_promotion, last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, obj_size, wasted
0,0,150,0,0,0,40849,130,0,0,1,0
0,0,1042,0,0,0,41155,6,0,0,1,0
0,0,22,0,0,0,39780,671,0,0,1,0
0,0,14,0,0,0,37275,429,0,0,1,0
0,0,15,0,0,0,41033,1157,0,0,1,0
0,0,90,0,0,0,40651,645,0,0,1,0
0,0,5,0,0,0,35316,3001,0,0,1,0
0,0,11,0,0,0,37902,834,0,0,1,0
0,0,2,0,0,0,14071,14071,0,0,1,1

==> /mnt/v0/result_v2/datasets/wiki_2019t[0.2].csv <==
prev_promotion, prev_is_wasted, last_promotion, last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, obj_size, wasted
0,0,332,0,0,0,137597,2455,0,0,69334,0
0,0,7958,0,0,0,138097,7,0,0,64248,0
0,0,58,0,0,0,137634,7699,0,0,83510,0
0,0,22,0,0,0,124798,3136,0,0,23328,0
0,0,36,0,0,0,138083,218,0,0,19152,0
0,0,154,0,0,0,137348,1873,0,0,79983,0
0,0,35,0,0,0,137184,210,0,0,43051,0
0,0,32,0,0,0,136638,9,0,0,40564,0
0,0,6,0,0,0,137961,5260,0,0,16079,0

==> /mnt/v0/result_v2/datasets/wiki_2019t[0.2,ignore_obj_size].csv <==
prev_promotion, prev_is_wasted, last_promotion, last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, obj_size, wasted
0,0,326,0,0,0,131376,28,0,0,1,0
0,0,7786,0,0,0,131464,4,0,0,1,0
0,0,57,0,0,0,129935,243,0,0,1,0
0,0,22,0,0,0,124798,3136,0,0,1,0
0,0,34,0,0,0,126221,1,0,0,1,0
0,0,152,0,0,0,131094,13,0,0,1,0
0,0,32,0,0,0,129075,116,0,0,1,0
0,0,30,0,0,0,127288,2509,0,0,1,0
0,0,4,0,0,0,128497,29344,0,0,1,0

==> /mnt/v0/result_v2/datasets/wiki_2019t[0.4].csv <==
prev_promotion, prev_is_wasted, last_promotion, last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, obj_size, wasted
0,0,1209,0,0,0,410392,2900,0,0,69334,0
0,0,10644,0,0,0,411044,0,0,0,64248,0
0,0,197,0,0,0,408044,8317,0,0,83510,0
0,0,57,0,0,0,389971,3931,0,0,23328,0
0,0,77,0,0,0,402281,14011,0,0,19152,0
0,0,652,0,0,0,400988,6162,0,0,79983,0
0,0,73,0,0,0,408343,1428,0,0,43051,0
0,0,96,0,0,0,393892,1658,0,0,40564,0
0,0,12,0,0,0,369597,69061,0,0,16079,0

==> /mnt/v0/result_v2/datasets/wiki_2019t[0.4,ignore_obj_size].csv <==
prev_promotion, prev_is_wasted, last_promotion, last_access_rtime, last_access_vtime, create_rtime, clock_time, clock_time_between, compulsory_miss, first_seen, obj_size, wasted
0,0,1155,0,0,0,386877,22,0,0,1,0
0,0,10454,0,0,0,386822,67,0,0,1,0
0,0,191,0,0,0,386589,2468,0,0,1,0
0,0,56,0,0,0,386040,2974,0,0,1,0
0,0,75,0,0,0,378978,10985,0,0,1,0
0,0,640,0,0,0,386464,100,0,0,1,0
0,0,70,0,0,0,382265,8314,0,0,1,0
0,0,93,0,0,0,383042,2678,0,0,1,0
0,0,12,0,0,0,369597,69061,0,0,1,0
